Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene
PB.70308.51,Patient28,19,29,1473,1202,12898.845892735913,24126.455906821964,3.0,1.0,VTA1
PB.70308.51,Patient29,8,15,1044,1857,7662.835249042145,8077.544426494346,5.0,9.0,VTA1
PB.70308.51,Patient3,11,3,1987,2019,5535.983895319578,1485.8841010401188,10.0,30.0,VTA1
PB.70308.51,Patient30,8,15,1658,1808,4825.090470446321,8296.460176991151,16.0,8.0,VTA1
PB.70308.51,Patient31,22,25,966,1858,22774.32712215321,13455.328310010764,1.0,2.0,VTA1
PB.70308.51,Patient4,11,5,1554,1450,7078.507078507078,3448.2758620689656,7.0,24.0,VTA1
PB.70308.51,Patient5,6,2,1993,1596,3010.536879076769,1253.1328320802004,25.0,31.0,VTA1
PB.70308.51,Patient6,6,7,1714,1602,3500.583430571762,4369.5380774032465,22.0,20.0,VTA1
PB.70308.51,Patient7,4,6,1705,1726,2346.041055718475,3476.2456546929316,27.0,23.0,VTA1
PB.70308.51,Patient8,2,5,1179,1359,1696.3528413910094,3679.175864606328,30.0,22.0,VTA1
PB.70308.51,Patient9,6,4,1493,1722,4018.7541862022767,2322.8803716608595,19.0,29.0,VTA1
PB.70308.52,Patient1,4,0,1902,1717,2103.049421661409,0.0,9.0,18.5,VTA1
PB.70308.52,Patient10,3,0,2180,1394,1376.1467889908258,0.0,16.0,18.5,VTA1
PB.70308.52,Patient11,3,0,2226,1367,1347.7088948787064,0.0,17.0,18.5,VTA1
PB.70308.52,Patient12,5,0,2004,1791,2495.0099800399203,0.0,7.0,18.5,VTA1
PB.70308.52,Patient13,5,0,2495,2218,2004.008016032064,0.0,10.0,18.5,VTA1
PB.70308.52,Patient14,2,0,1161,1708,1722.652885443583,0.0,12.0,18.5,VTA1
PB.70308.52,Patient15,1,0,1376,2573,726.7441860465116,0.0,23.0,18.5,VTA1
PB.70308.52,Patient16,0,0,1395,1271,0.0,0.0,28.5,18.5,VTA1
PB.70308.52,Patient17,1,0,975,1227,1025.6410256410256,0.0,20.0,18.5,VTA1
PB.70308.52,Patient18,0,1,988,1387,0.0,720.9805335255948,28.5,1.0,VTA1
PB.70308.52,Patient19,5,0,1229,1548,4068.3482506102523,0.0,5.0,18.5,VTA1
PB.70308.52,Patient2,1,0,1277,1085,783.0853563038371,0.0,22.0,18.5,VTA1
PB.70308.52,Patient20,10,0,1888,1738,5296.610169491525,0.0,3.0,18.5,VTA1
PB.70308.52,Patient21,2,0,1417,1328,1411.4326040931546,0.0,15.0,18.5,VTA1
PB.70308.52,Patient22,1,0,1221,2106,819.0008190008191,0.0,21.0,18.5,VTA1
PB.70308.52,Patient23,0,0,665,1159,0.0,0.0,28.5,18.5,VTA1
PB.70308.52,Patient24,0,1,1059,1661,0.0,602.0469596628537,28.5,2.0,VTA1
PB.70308.52,Patient25,2,1,1372,1946,1457.725947521866,513.874614594039,14.0,5.0,VTA1
PB.70308.52,Patient26,0,0,1690,1469,0.0,0.0,28.5,18.5,VTA1
PB.70308.52,Patient27,2,0,917,1439,2181.0250817884407,0.0,8.0,18.5,VTA1
PB.70308.52,Patient28,8,0,1473,1202,5431.093007467753,0.0,2.0,18.5,VTA1
PB.70308.52,Patient29,4,1,1044,1857,3831.4176245210724,538.5029617662897,6.0,4.0,VTA1
PB.70308.52,Patient3,10,0,1987,2019,5032.712632108706,0.0,4.0,18.5,VTA1
PB.70308.52,Patient30,1,0,1658,1808,603.1363088057901,0.0,24.0,18.5,VTA1
PB.70308.52,Patient31,1,0,966,1858,1035.1966873706006,0.0,19.0,18.5,VTA1
PB.70308.52,Patient4,0,0,1554,1450,0.0,0.0,28.5,18.5,VTA1
PB.70308.52,Patient5,16,0,1993,1596,8028.098344204716,0.0,1.0,18.5,VTA1
PB.70308.52,Patient6,3,0,1714,1602,1750.291715285881,0.0,11.0,18.5,VTA1
PB.70308.52,Patient7,1,1,1705,1726,586.5102639296188,579.3742757821552,25.0,3.0,VTA1
PB.70308.52,Patient8,2,0,1179,1359,1696.3528413910094,0.0,13.0,18.5,VTA1
PB.70308.52,Patient9,2,0,1493,1722,1339.5847287340923,0.0,18.0,18.5,VTA1
